#N 	Name 	S[cm] 	L[cm] 	B[kG] 	G[kG/cm]   S[kG/cm/cm] 	Tilt[deg] 	Tilt_out 	BendAng[deg]
438 	R2J4 	82610.6 	50   D_E[MeV]=3.75  E_out[MeV]=2274.49
439 	D10081 	82676.6 	66.0625  
440 	R2J5 	82726.6 	50   D_E[MeV]=3.75  E_out[MeV]=2278.24
441 	D10006 	82751.6 	25  
442 	R2J6 	82801.6 	50   D_E[MeV]=3.75  E_out[MeV]=2281.99
443 	D10081 	82867.7 	66.0625  
444 	R2J7 	82917.7 	50   D_E[MeV]=3.75  E_out[MeV]=2285.74
445 	D10006 	82942.7 	25  
446 	R2J8 	82992.7 	50   D_E[MeV]=3.75  E_out[MeV]=2289.49
447 	D10082 	83070 	77.2656  
448 	MAT2L20V 	83070 	1e-006 	0 	0 	0 	90
449 	D10083 	83109.9 	39.9454  
450 	IPM2L20 	83109.9 	0   	0 	0 	0 	0
451 	D10084 	83111.6 	1.6953  
452 	MQSsl 	83118.6 	7 	0 	0 	0 	0
453 	D10010 	83128.6 	10  
454 	MQB2L20 	83143.6 	15 	0 	-0.703394 	0 	0
455 	D10080 	83254.5 	110.906  
456 	R2K1 	83304.5 	50   D_E[MeV]=3.75  E_out[MeV]=2293.24
457 	D10006 	83329.5 	25  
458 	R2K2 	83379.5 	50   D_E[MeV]=3.75  E_out[MeV]=2296.99
459 	D10081 	83445.6 	66.0625  
460 	R2K3 	83495.6 	50   D_E[MeV]=3.75  E_out[MeV]=2300.74
461 	D10006 	83520.6 	25  
462 	R2K4 	83570.6 	50   D_E[MeV]=3.75  E_out[MeV]=2304.49
463 	D10081 	83636.6 	66.0625  
464 	R2K5 	83686.6 	50   D_E[MeV]=3.75  E_out[MeV]=2308.24
465 	D10006 	83711.6 	25  
